,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
4383,529133,,0,0.0,,0.0,31,31,100.0,1402/02
4386,514483,,0,0.0,,0.0,31,31,100.0,1402/02
4391,518328,,0,0.0,,0.0,31,31,100.0,1402/02
4409,615183,,0,0.0,,0.0,31,31,100.0,1402/02
4433,201250,,0,0.0,,0.0,20,31,64.52,1402/02
4440,529232,,0,0.0,,0.39,31,31,100.0,1402/03
4451,608033,,0,0.0,,0.0,19,31,61.29,1402/03
4461,529307,,0,0.0,,0.0,31,31,100.0,1402/03
4472,102646,,0,0.0,,0.0,31,31,100.0,1402/03
4473,529546,,0,0.0,,0.08,22,31,70.97,1402/03
4479,623218,,0,0.0,,0.0,31,31,100.0,1402/03
4481,805641,,0,0.0,,0.0,31,31,100.0,1402/03
4484,513657,,0,0.0,,0.0,31,31,100.0,1402/03
4495,514487,25.1,0,0.0,,40.3,31,31,100.0,1402/03
4524,603011,,0,0.0,,0.0,31,31,100.0,1402/03
4528,615431,,0,0.0,,0.0,31,31,100.0,1402/03
4532,513130,,0,0.0,,0.0,31,31,100.0,1402/03
4543,608518,,0,0.0,,0.0,9,31,29.03,1402/03
4546,603017,,0,0.0,,0.0,31,31,100.0,1402/03
4549,222222,,0,0.0,,0.0,31,31,100.0,1402/03
4571,شهرک صنعتی,,0,0.0,,0.0,31,31,100.0,1402/03
4573,مخزن سلیمانی,,0,0.0,,0.0,31,31,100.0,1402/03
4608,چاه حوضک,,0,0.0,,0.0,31,31,100.0,1402/03
4669,514804,5.15,0,0.0,,30.5,31,31,100.0,1402/03
4698,516335,,0,0.0,,0.0,19,31,61.29,1402/03
4732,101277,1.5,0,0.0,,23.981,31,31,100.0,1402/03
4740,200984,,0,0.0,,0.0,31,31,100.0,1402/03
4741,925137,,0,0.0,,0.0,17,31,54.84,1402/03
4752,514511,,0,0.0,,0.0,31,31,100.0,1402/03
4775,103234,,0,0.0,,0.0,31,31,100.0,1402/03
4793,518680,4.24,0,0.0,,102.649,31,31,100.0,1402/03
4808,102539,,0,0.0,,0.0,31,31,100.0,1402/03
4829,924100,,0,0.0,,0.0,31,31,100.0,1402/03
4831,911748,,0,0.0,,0.0,31,31,100.0,1402/03
4832,530165,,0,0.0,,1.517,31,31,100.0,1402/03
4840,515808,,0,0.0,,0.0,31,31,100.0,1402/03
4843,516321,,0,0.0,,0.0,1,31,3.23,1402/03
4845,529155,,0,0.0,,0.0,31,31,100.0,1402/03
4855,602900,,0,0.0,,0.0,31,31,100.0,1402/03
4871,513356,,0,0.0,,0.0,30,31,96.77,1402/03
4885,516683,,0,0.0,,0.0,1,31,3.23,1402/03
4888,805895,,0,0.0,,0.0,31,31,100.0,1402/03
4891,910024,,0,0.0,,0.0,31,31,100.0,1402/03
4897,604729,,0,0.0,,0.0,31,31,100.0,1402/03
4898,514001,,0,0.0,,0.0,1,31,3.23,1402/03
4932,515600,17.7,0,0.0,,98.7,28,31,90.32,1402/03
4948,300194,,0,0.0,,0.0,10,31,32.26,1402/03
4952,519196,0.1,0,0.0,,0.0,30,31,96.77,1402/03
4975,912936,0.6,0,0.0,,0.804,31,31,100.0,1402/03
4978,804970,0.44,0,0.0,,8.186,31,31,100.0,1402/03
4981,603138,,0,0.0,,0.0,31,31,100.0,1402/03
4989,603004,,0,0.0,,0.0,31,31,100.0,1402/03
5002,606229,,0,0.0,,0.0,1,31,3.23,1402/03
5008,300231,,0,0.0,,0.0,31,31,100.0,1402/03
5010,300280,,0,0.0,,0.0,25,31,80.65,1402/03
5013,100582,1.42,0,0.0,,87.175,31,31,100.0,1402/03
5035,603098,,0,0.0,,0.0,4,31,12.9,1402/03
5042,622169,,0,0.0,,0.0,17,31,54.84,1402/03
5054,615159,,0,0.0,,0.0,31,31,100.0,1402/03
5057,529040,,0,0.0,,0.0,31,31,100.0,1402/03
5074,514322,,0,0.0,,0.0,31,31,100.0,1402/03
5078,514438,,0,0.0,,0.0,18,31,58.06,1402/03
5103,603180,,0,0.0,,0.0,31,31,100.0,1402/03
5110,603275,,0,0.0,,0.0,31,31,100.0,1402/03
5121,209099,,0,0.0,,0.0,31,31,100.0,1402/03
5123,200284,,0,0.0,,0.0,31,31,100.0,1402/03
5133,514178,,0,0.0,,0.0,31,31,100.0,1402/03
5138,514815,,0,0.0,,0.0,2,31,6.45,1402/03
5140,516280,1.18,0,0.0,,26.0,30,31,96.77,1402/03
5149,516814,,0,0.0,,0.0,2,31,6.45,1402/03
5165,541763,,0,0.0,,0.02,31,31,100.0,1402/03
5202,518744,,0,0.0,,0.0,31,31,100.0,1402/03
5203,806428,0.9,0,0.0,,44.514,31,31,100.0,1402/03
5226,603009,,0,0.0,,0.0,29,31,93.55,1402/03
5229,601253,,0,0.0,,0.0,31,31,100.0,1402/03
5239,608931,,0,0.0,,0.0,31,31,100.0,1402/03
5247,805465,,0,0.0,,0.0,1,31,3.23,1402/03
5253,529296,,0,0.0,,0.0,15,31,48.39,1402/03
5262,525966,,0,0.0,,0.0,31,31,100.0,1402/03
5272,517344,,0,0.0,,0.0,2,31,6.45,1402/03
5281,515057,,0,0.0,,0.0,5,31,16.13,1402/03
5283,805879,,0,0.0,,0.0,7,31,22.58,1402/03
5284,804632,,0,0.0,,0.0,31,31,100.0,1402/03
5291,519563,,0,0.0,,0.0,4,31,12.9,1402/03
5322,622137,,0,0.0,,0.0,31,31,100.0,1402/03
5324,515157,,0,0.0,,0.0,31,31,100.0,1402/03
5330,514901,,0,0.0,,0.0,31,31,100.0,1402/03
5337,606006,,0,0.0,,0.0,29,31,93.55,1402/03
5344,514628,0.35,0,0.0,,1.12,31,31,100.0,1402/03
5346,518472,3.7,0,0.0,,9.926,31,31,100.0,1402/03
5360,529027,8.7,0,0.0,,175.7,30,31,96.77,1402/03
5361,529182,,0,0.0,,0.0,31,31,100.0,1402/03
5362,209317,,0,0.0,,0.0,31,31,100.0,1402/03
5367,520115,,0,0.0,,0.0,31,31,100.0,1402/03
5375,516095,,0,0.0,,0.0,31,31,100.0,1402/03
5383,212141,,0,0.0,,0.0,26,31,83.87,1402/03
5414,516691,1.7,0,0.0,,6.74,31,31,100.0,1402/03
5417,517612,10.6,0,0.0,,585.873,31,31,100.0,1402/03
5420,911305,,0,0.0,,0.0,31,31,100.0,1402/03
5421,515938,,0,0.0,,0.0,31,31,100.0,1402/03
5433,514798,20.6,0,0.0,,54.24,31,31,100.0,1402/03
5449,805853,0.6,0,0.0,,15.393,31,31,100.0,1402/03
5455,602487,,0,0.0,,0.0,31,31,100.0,1402/03
5458,540807,,0,0.0,,0.0,31,31,100.0,1402/03
5467,542290,,0,0.0,,0.0,15,31,48.39,1402/03
5468,541355,0.43,0,0.0,,3.145,31,31,100.0,1402/03
5471,107501,,0,0.0,,0.0,31,31,100.0,1402/03
5485,604842,,0,0.0,,0.0,31,31,100.0,1402/03
5507,517920,,0,0.0,,1.7,31,31,100.0,1402/03
5514,514086,,0,0.0,,0.0,31,31,100.0,1402/03
5518,515619,,0,0.0,,0.0,31,31,100.0,1402/03
5538,516377,,0,0.0,,0.0,31,31,100.0,1402/03
5539,111138,,0,0.0,,0.0,31,31,100.0,1402/03
5543,517716,,0,0.0,,0.0,31,31,100.0,1402/03
5546,515517,,0,0.0,,0.0,31,31,100.0,1402/03
5549,514085,,0,0.0,,0.0,31,31,100.0,1402/03
5582,806410,,0,0.0,,0.0,1,31,3.23,1402/03
5617,444442,,0,0.0,,0.0,20,31,64.52,1402/03
5642,608943,,0,0.0,,0.0,19,31,61.29,1402/03
5644,300075,,0,0.0,,0.0,31,31,100.0,1402/03
5645,300263,,0,0.0,,0.0,1,31,3.23,1402/03
5646,300296,,0,0.0,,0.0,1,31,3.23,1402/03
5654,107012,,0,0.0,,0.0,21,31,67.74,1402/03
5658,514721 رزرو,,0,0.0,,0.0,31,31,100.0,1402/03
5659,514721,,0,0.0,,0.0,31,31,100.0,1402/03
5679,910761,0.5,0,0.0,,3.05,31,31,100.0,1402/03
5702,603636,1.2,0,0.0,,2.652,4,31,12.9,1402/03
5704,516024,0.8,0,0.0,,3.041,31,31,100.0,1402/03
5706,603367,,0,0.0,,0.0,31,31,100.0,1402/03
5709,601051,,0,0.0,,0.0,31,31,100.0,1402/03
5723,804784,0.35,0,0.0,,1.981,31,31,100.0,1402/03
5727,604400,,0,0.0,,0.0,31,31,100.0,1402/03
5734,604120,,0,0.0,,0.0,31,31,100.0,1402/03
5741,514198,,0,0.0,,0.0,31,31,100.0,1402/03
5744,924098,,0,0.0,,0.0,31,31,100.0,1402/03
5758,603025,,0,0.0,,0.0,1,31,3.23,1402/03
5760,601583,,0,0.0,,0.0,1,31,3.23,1402/03
5761,515596,,0,0.0,,0.0,31,31,100.0,1402/03
5772,302006,,0,0.0,,0.0,31,31,100.0,1402/03
5779,102987,,0,0.0,,0.0,31,31,100.0,1402/03
5784,603238,0.7,0,0.0,,1.44,31,31,100.0,1402/03
5803,301000,,0,0.0,,0.0,2,31,6.45,1402/03
5805,622048,,0,0.0,,0.0,15,31,48.39,1402/03
5817,300156,,0,0.0,,0.0,1,31,3.23,1402/03
5825,604003,,0,0.0,,0.0,17,31,54.84,1402/03
5833,628052,,0,0.0,,0.0,31,31,100.0,1402/03
5845,615327,,0,0.0,,0.0,31,31,100.0,1402/03
5859,604908,,0,0.0,,0.0,30,31,96.77,1402/03
5867,518947,,0,0.0,,0.0,31,31,100.0,1402/03
5873,517020,,0,0.0,,0.0,31,31,100.0,1402/03
5877,622239,,0,0.0,,0.0,17,31,54.84,1402/03
5888,524216,3.7,0,0.0,,15.453,26,31,83.87,1402/03
5896,604032,,0,0.0,,0.0,31,31,100.0,1402/03
5910,805797,,0,0.0,,0.0,1,31,3.23,1402/03
5914,516589,,0,0.0,,0.075,31,31,100.0,1402/03
5918,913102,,0,0.0,,0.0,31,31,100.0,1402/03
5944,524771,,0,0.0,,0.0,31,31,100.0,1402/03
5946,622345,,0,0.0,,0.0,2,31,6.45,1402/03
5947,622404,,0,0.0,,0.0,1,31,3.23,1402/03
5950,604683,,0,0.0,,0.0,1,31,3.23,1402/03
5980,602572,,0,0.0,,0.0,31,31,100.0,1402/03
5985,107118,,0,0.0,,0.0,31,31,100.0,1402/03
5986,515173,0.4,0,0.0,,0.92,31,31,100.0,1402/03
5987,606228,,0,0.0,,0.0,1,31,3.23,1402/03
5996,300159,,0,0.0,,0.0,8,31,25.81,1402/03
5997,602674,,0,0.0,,0.0,31,31,100.0,1402/03
5999,209278,,0,0.0,,0.0,31,31,100.0,1402/03
6004,602498,,0,0.0,,0.0,31,31,100.0,1402/03
6031,302062,2.7,0,0.0,,14.13,31,31,100.0,1402/03
6047,100649,,0,0.0,,0.0,31,31,100.0,1402/03
6066,530012,,0,0.0,,0.0,1,31,3.23,1402/03
6067,529163,,0,0.0,,0.0,2,31,6.45,1402/03
6070,622201,,0,0.0,,0.0,19,31,61.29,1402/03
6075,805885,,0,0.0,,0.0,31,31,100.0,1402/03
6082,603057,6.5,0,0.0,,0.0,21,31,67.74,1402/03
6087,600123,,0,0.0,,0.0,1,31,3.23,1402/03
6091,515467,,0,0.0,,0.0,31,31,100.0,1402/03
6108,604158,,0,0.0,,0.0,31,31,100.0,1402/03
6115,604281,,0,0.0,,0.0,31,31,100.0,1402/03
6123,514101,,0,0.0,,0.0,4,31,12.9,1402/03
6127,514240,,0,0.0,,0.0,31,31,100.0,1402/03
6139,302686,,0,0.0,,0.0,31,31,100.0,1402/03
6141,912132,,0,0.0,,0.0,1,31,3.23,1402/03
6143,602278,,0,0.0,,0.0,1,31,3.23,1402/03
6145,606230,4.67,0,0.0,,0.0,28,31,90.32,1402/03
6188,514082,0.87,0,0.0,,19.78,31,31,100.0,1402/03
6192,927164,,0,0.0,,0.0,17,31,54.84,1402/03
6202,601415,,0,0.0,,0.0,31,31,100.0,1402/03
6214,517446,,0,0.0,,0.0,31,31,100.0,1402/03
6224,513412,,0,0.0,,0.0,29,31,93.55,1402/03
6229,122254,,0,0.0,,0.0,1,31,3.23,1402/03
6231,209145,,0,0.0,,0.0,31,31,100.0,1402/03
6253,518058,,0,0.0,,0.0,19,31,61.29,1402/03
6254,604970,,0,0.0,,0.0,31,31,100.0,1402/03
6259,542437,14.9,0,0.0,,0.0,21,31,67.74,1402/03
6269,529278,,0,0.0,,0.0,31,31,100.0,1402/03
6280,603432,,0,0.0,,0.0,31,31,100.0,1402/03
6281,513148,,0,0.0,,0.0,31,31,100.0,1402/03
6287,203700,,0,0.0,,0.0,9,31,29.03,1402/03
6326,924245,,0,0.0,,0.0,31,31,100.0,1402/03
6332,603489,,0,0.0,,0.0,15,31,48.39,1402/03
6337,209595,,0,0.0,,0.0,31,31,100.0,1402/03
6339,518807,,0,0.0,,0.0,10,31,32.26,1402/03
6350,514048,,0,0.0,,0.0,31,31,100.0,1402/03
6352,516151,,0,0.0,,0.0,31,31,100.0,1402/03
6370,514699,,0,0.0,,0.0,31,31,100.0,1402/03
6371,516805,,0,0.0,,0.0,31,31,100.0,1402/03
6373,514698,,0,0.0,,0.0,31,31,100.0,1402/03
6381,925011,,0,0.0,,0.0,31,31,100.0,1402/03
6383,603151,,0,0.0,,0.0,4,31,12.9,1402/03
6407,529183,1.53,0,0.0,,14.57,31,31,100.0,1402/03
6418,516876,2.68,0,0.0,,154.518,31,31,100.0,1402/03
6420,603552,15.08,0,0.0,,64.774,28,31,90.32,1402/03
6430,603388,,0,0.0,,0.0,31,31,100.0,1402/03
6431,603380,,0,0.0,,0.0,15,31,48.39,1402/03
6432,603379,,0,0.0,,0.0,1,31,3.23,1402/03
6440,804622,,0,0.0,,1.33,2,31,6.45,1402/03
6441,804620,,0,0.0,,0.0,5,31,16.13,1402/03
6444,911729,,0,0.0,,0.0,31,31,100.0,1402/03
6449,603376,,0,0.0,,0.0,27,31,87.1,1402/03
6453,622273,1.6,0,0.0,,2.978,31,31,100.0,1402/03
6454,604572,6.0,0,0.0,,112.34,31,31,100.0,1402/03
6470,518127,,0,0.0,,0.0,31,31,100.0,1402/03
6476,100362,,0,0.0,,0.0,31,31,100.0,1402/03
6477,517809,,0,0.0,,6762.805,1,31,3.23,1402/03
6499,524002,3.3,0,0.0,,474.66,31,31,100.0,1402/03
6513,804911,,0,0.0,,0.0,31,31,100.0,1402/03
6515,529273,,0,0.0,,0.0,21,31,67.74,1402/03
6525,517164,,0,0.0,,0.0,31,31,100.0,1402/03
6545,122043,,0,0.0,,0.0,31,31,100.0,1402/03
6557,525860,,0,0.0,,4.48,31,31,100.0,1402/03
6566,203735,,0,0.0,,0.0,10,31,32.26,1402/03
6567,516234,,0,0.0,,0.0,1,31,3.23,1402/03
6568,805486,,0,0.0,,0.0,31,31,100.0,1402/03
6569,529193,,0,0.0,,0.0,31,31,100.0,1402/03
6575,103925,,0,0.0,,0.0,2,31,6.45,1402/03
6582,515930,,0,0.0,,0.0,31,31,100.0,1402/03
6584,806550,,0,0.0,,0.0,2,31,6.45,1402/03
6587,804938,,0,0.0,,0.0,2,31,6.45,1402/03
6592,615882,,0,0.0,,0.0,31,31,100.0,1402/03
6593,518828,,0,0.0,,0.0,31,31,100.0,1402/03
6598,622009,,0,0.0,,0.0,1,31,3.23,1402/03
6600,622061,,0,0.0,,0.0,31,31,100.0,1402/03
6607,540710,,0,0.0,,0.0,31,31,100.0,1402/03
6609,518328,,0,0.0,,0.055,31,31,100.0,1402/03
6622,103193,,0,0.0,,0.0,8,31,25.81,1402/03
6651,201250,,0,0.0,,0.738,26,31,83.87,1402/03
6669,608033,,0,0.0,,0.0,31,31,100.0,1402/04
6679,529307,,0,0.0,,0.0,31,31,100.0,1402/04
6690,102646,,0,0.0,,0.0,31,31,100.0,1402/04
6697,623218,,0,0.0,,0.0,31,31,100.0,1402/04
6698,618400,,0,0.0,,251.4,3,31,9.68,1402/04
6699,805641,,0,0.0,,0.0,31,31,100.0,1402/04
6702,513657,,0,0.0,,0.0,31,31,100.0,1402/04
6746,615431,,0,0.0,,0.0,31,31,100.0,1402/04
6750,513130,,0,0.0,,0.0,31,31,100.0,1402/04
6761,608518,,0,0.0,,0.0,31,31,100.0,1402/04
6767,222222,,0,0.0,,0.0,31,31,100.0,1402/04
6789,شهرک صنعتی,,0,0.0,,0.0,31,31,100.0,1402/04
6791,مخزن سلیمانی,,0,0.0,,0.0,31,31,100.0,1402/04
6818,چاه حاجی آباد,,0,0.0,,0.0,31,31,100.0,1402/04
6826,چاه حوضک,5.3,0,0.0,,5.417,31,31,100.0,1402/04
6831,چاه مغان,,0,0.0,,0.0,28,31,90.32,1402/04
6832,چاه کسرینه 2,,0,0.0,,0.0,28,31,90.32,1402/04
6889,517913,,0,0.0,,0.0,17,31,54.84,1402/04
6916,516335,,0,0.0,,0.0,31,31,100.0,1402/04
6935,601523,,0,0.0,,0.0,30,31,96.77,1402/04
6952,806526,,0,0.0,,24637.29,31,31,100.0,1402/04
6958,200984,,0,0.0,,0.0,31,31,100.0,1402/04
6959,925137,,0,0.0,,0.0,31,31,100.0,1402/04
6970,514511,,0,0.0,,0.0,31,31,100.0,1402/04
6993,103234,,0,0.0,,0.0,31,31,100.0,1402/04
6996,911318,3.44,0,0.0,,207.828,31,31,100.0,1402/04
7017,603187,12.13,0,0.0,,3535.0,30,31,96.77,1402/04
7024,603599,,0,0.0,,0.2,31,31,100.0,1402/04
7026,102539,,0,0.0,,0.0,31,31,100.0,1402/04
7035,209286,,0,0.0,,0.0,22,31,70.97,1402/04
7047,924100,,0,0.0,,0.0,25,31,80.65,1402/04
7049,911748,,0,0.0,,0.0,31,31,100.0,1402/04
7050,530165,1.2,0,0.0,,0.412,31,31,100.0,1402/04
7054,519905,6.7,0,0.0,,42.36,31,31,100.0,1402/04
7058,515808,,0,0.0,,0.0,31,31,100.0,1402/04
7061,516321,,0,0.0,,0.0,31,31,100.0,1402/04
7063,529155,3.2,0,0.0,,0.4,31,31,100.0,1402/04
7073,602900,,0,0.0,,0.0,31,31,100.0,1402/04
7089,513356,,0,0.0,,0.0,8,31,25.81,1402/04
7093,515961,0.59,0,0.0,,10.728,31,31,100.0,1402/04
7103,516683,,0,0.0,,0.0,19,31,61.29,1402/04
7106,805895,,0,0.0,,0.0,31,31,100.0,1402/04
7109,910024,,0,0.0,,0.0,31,31,100.0,1402/04
7115,604729,,0,0.0,,0.0,31,31,100.0,1402/04
7116,514001,,0,0.0,,0.0,31,31,100.0,1402/04
7166,300194,2.2,0,0.0,,59.094,31,31,100.0,1402/04
7170,519196,,0,0.0,,0.0,31,31,100.0,1402/04
7188,517200,12.3,0,0.0,,135.7,31,31,100.0,1402/04
7199,603138,,0,0.0,,0.0,12,31,38.71,1402/04
7226,300231,,0,0.0,,0.0,31,31,100.0,1402/04
7228,300280,,0,0.0,,0.0,31,31,100.0,1402/04
7253,603098,,0,0.0,,0.0,31,31,100.0,1402/04
7260,622169,,0,0.0,,0.0,31,31,100.0,1402/04
7266,520175,0.4,0,0.0,,11.864,31,31,100.0,1402/04
7272,615159,,0,0.0,,0.0,31,31,100.0,1402/04
7275,529040,,0,0.0,,0.0,31,31,100.0,1402/04
7287,805591,2.61,0,0.0,,365.043,31,31,100.0,1402/04
7292,514322,,0,0.0,,0.0,31,31,100.0,1402/04
7293,302038,1.28,0,0.0,,69.879,31,31,100.0,1402/04
7321,603180,,0,0.0,,0.0,31,31,100.0,1402/04
7328,603275,,0,0.0,,0.004,31,31,100.0,1402/04
7347,529077,,0,0.0,,0.0,15,31,48.39,1402/04
7351,514178,,0,0.0,,0.0,31,31,100.0,1402/04
7356,514815,,0,0.0,,0.0,28,31,90.32,1402/04
7367,516814,,0,0.0,,0.0,28,31,90.32,1402/04
7383,541763,,0,0.0,,0.02,31,31,100.0,1402/04
7420,518744,,0,0.0,,0.0,31,31,100.0,1402/04
7444,603009,,0,0.0,,0.0,8,31,25.81,1402/04
7447,601253,,0,0.0,,0.0,31,31,100.0,1402/04
7457,608931,,0,0.0,,0.0,31,31,100.0,1402/04
7465,805465,,0,0.0,,0.0,31,31,100.0,1402/04
7471,529296,,0,0.0,,0.0,31,31,100.0,1402/04
7493,516618,,0,0.0,,0.5,31,31,100.0,1402/04
7499,515057,,0,0.0,,0.0,31,31,100.0,1402/04
7502,804632,,0,0.0,,0.0,31,31,100.0,1402/04
7540,622137,,0,0.0,,0.0,31,31,100.0,1402/04
7542,515157,,0,0.0,,0.0,31,31,100.0,1402/04
7548,514901,,0,0.0,,0.0,31,31,100.0,1402/04
7555,606006,,0,0.0,,0.0,12,31,38.71,1402/04
7564,518472,2.8,0,0.0,,14.486,31,31,100.0,1402/04
7579,529182,,0,0.0,,0.0,31,31,100.0,1402/04
7585,520115,,0,0.0,,0.0,31,31,100.0,1402/04
7593,516095,,0,0.0,,0.0,31,31,100.0,1402/04
7638,911305,,0,0.0,,0.0,31,31,100.0,1402/04
7639,515938,,0,0.0,,0.0,31,31,100.0,1402/04
7651,514798,,0,0.0,,3.62,31,31,100.0,1402/04
7667,805853,0.5,0,0.0,,9.833,31,31,100.0,1402/04
7673,602487,,0,0.0,,0.0,31,31,100.0,1402/04
7676,540807,,0,0.0,,0.0,31,31,100.0,1402/04
7677,519467,,0,0.0,,0.0,31,31,100.0,1402/04
7685,542290,,0,0.0,,0.0,31,31,100.0,1402/04
7689,107501,8.0,0,0.0,,691.054,31,31,100.0,1402/04
7703,604842,,0,0.0,,0.0,31,31,100.0,1402/04
7725,517920,3.8,0,0.0,,31.2,31,31,100.0,1402/04
7732,514086,,0,0.0,,0.0,31,31,100.0,1402/04
7736,515619,,0,0.0,,0.0,31,31,100.0,1402/04
7756,516377,,0,0.0,,0.0,31,31,100.0,1402/04
7757,111138,,0,0.0,,0.0,31,31,100.0,1402/04
7761,517716,,0,0.0,,0.0,31,31,100.0,1402/04
7764,515517,,0,0.0,,0.0,31,31,100.0,1402/04
7767,514085,,0,0.0,,0.0,31,31,100.0,1402/04
7788,517925,,0,0.0,,0.11,28,31,90.32,1402/04
7800,806410,,0,0.0,,0.0,31,31,100.0,1402/04
7821,پارک نصرت,,0,0.0,,1.327,31,31,100.0,1402/04
7835,444442,,0,0.0,,0.0,30,31,96.77,1402/04
7860,608943,,0,0.0,,0.0,31,31,100.0,1402/04
7862,300075,,0,0.0,,0.0,31,31,100.0,1402/04
7863,300263,,0,0.0,,0.0,31,31,100.0,1402/04
7864,300296,,0,0.0,,0.0,31,31,100.0,1402/04
7871,شهرک پرستوی شاندیز,,0,0.0,,0.0,31,31,100.0,1402/04
7876,514721 رزرو,,0,0.0,,0.0,31,31,100.0,1402/04
7877,514721,,0,0.0,,0.0,31,31,100.0,1402/04
7920,603636,,0,0.0,,0.0,3,31,9.68,1402/04
7922,516024,0.7,0,0.0,,1.473,31,31,100.0,1402/04
7927,601051,,0,0.0,,0.0,31,31,100.0,1402/04
7952,604120,,0,0.0,,0.0,31,31,100.0,1402/04
7959,514198,,0,0.0,,0.0,31,31,100.0,1402/04
7962,924098,,0,0.0,,0.0,31,31,100.0,1402/04
7965,101262,2.08,0,0.0,,103.287,31,31,100.0,1402/04
7976,603025,,0,0.0,,0.0,8,31,25.81,1402/04
7978,601583,,0,0.0,,0.0,31,31,100.0,1402/04
7979,515596,,0,0.0,,0.0,31,31,100.0,1402/04
7985,529581,,0,0.0,,0.0,31,31,100.0,1402/04
7990,302006,,0,0.0,,0.0,31,31,100.0,1402/04
7997,102987,,0,0.0,,0.0,31,31,100.0,1402/04
8002,603238,0.3,0,0.0,,1.068,31,31,100.0,1402/04
8021,301000,,0,0.0,,0.0,19,31,61.29,1402/04
8023,622048,,0,0.0,,0.0,31,31,100.0,1402/04
8035,300156,,0,0.0,,0.0,31,31,100.0,1402/04
8043,604003,,0,0.0,,0.0,31,31,100.0,1402/04
8051,628052,,0,0.0,,0.0,31,31,100.0,1402/04
8063,615327,,0,0.0,,0.0,1,31,3.23,1402/04
8085,518947,,0,0.0,,0.0,30,31,96.77,1402/04
8095,622239,,0,0.0,,0.0,31,31,100.0,1402/04
8114,604032,,0,0.0,,0.0,31,31,100.0,1402/04
8128,805797,,0,0.0,,0.0,31,31,100.0,1402/04
8136,913102,,0,0.0,,0.0,31,31,100.0,1402/04
8162,524771,,0,0.0,,0.0,31,31,100.0,1402/04
8164,622345,,0,0.0,,0.0,31,31,100.0,1402/04
8165,622404,,0,0.0,,0.0,31,31,100.0,1402/04
8167,804548,1.5,0,0.0,,14.178,31,31,100.0,1402/04
8168,604683,,0,0.0,,0.0,31,31,100.0,1402/04
8183,622109,,0,0.0,,0.0,1,31,3.23,1402/04
8198,602572,,0,0.0,,0.0,31,31,100.0,1402/04
8203,107118,,0,0.0,,0.0,31,31,100.0,1402/04
8215,602674,,0,0.0,,0.0,31,31,100.0,1402/04
8222,602498,,0,0.0,,0.0,31,31,100.0,1402/04
8241,515022,0.4,0,0.0,,3.87,31,31,100.0,1402/04
8247,519465,,0,0.0,,3.21,22,31,70.97,1402/04
8249,302062,2.6,0,0.0,,4.62,31,31,100.0,1402/04
8265,100649,,0,0.0,,0.0,31,31,100.0,1402/04
8284,530012,,0,0.0,,0.0,19,31,61.29,1402/04
8285,529163,5.0,0,0.0,,132.408,19,31,61.29,1402/04
8288,622201,,0,0.0,,0.0,31,31,100.0,1402/04
8293,805885,,0,0.0,,0.0,31,31,100.0,1402/04
8300,603057,,0,0.0,,0.0,31,31,100.0,1402/04
8305,600123,,0,0.0,,0.0,31,31,100.0,1402/04
8309,515467,,0,0.0,,0.0,31,31,100.0,1402/04
8321,518949,1.15,0,0.0,,157.505,26,31,83.87,1402/04
8326,604158,,0,0.0,,0.0,31,31,100.0,1402/04
8333,604281,,0,0.0,,0.0,31,31,100.0,1402/04
8341,514101,,0,0.0,,0.0,31,31,100.0,1402/04
8345,514240,,0,0.0,,0.0,31,31,100.0,1402/04
8357,302686,,0,0.0,,0.0,31,31,100.0,1402/04
8359,912132,,0,0.0,,0.0,28,31,90.32,1402/04
8361,602278,,0,0.0,,0.0,31,31,100.0,1402/04
8410,927164,,0,0.0,,0.0,31,31,100.0,1402/04
8418,622204,,0,0.0,,362.915,23,31,74.19,1402/04
8420,601415,,0,0.0,,0.0,31,31,100.0,1402/04
8423,103080,,0,0.0,,0.0,31,31,100.0,1402/04
8447,122254,,0,0.0,,0.0,31,31,100.0,1402/04
8449,209145,,0,0.0,,0.0,31,31,100.0,1402/04
8467,518663,,0,0.0,,0.0,31,31,100.0,1402/04
8471,518058,,0,0.0,,0.0,31,31,100.0,1402/04
8472,604970,,0,0.0,,0.0,24,31,77.42,1402/04
8477,542437,,0,0.0,,0.0,31,31,100.0,1402/04
8487,529278,,0,0.0,,0.0,31,31,100.0,1402/04
8498,603432,,0,0.0,,0.0,31,31,100.0,1402/04
8499,513148,,0,0.0,,0.0,12,31,38.71,1402/04
8544,924245,,0,0.0,,0.0,31,31,100.0,1402/04
8550,603489,,0,0.0,,0.0,31,31,100.0,1402/04
8557,518807,,0,0.0,,0.0,31,31,100.0,1402/04
8568,514048,,0,0.0,,0.0,31,31,100.0,1402/04
8570,516151,,0,0.0,,0.0,25,31,80.65,1402/04
8588,514699,,0,0.0,,0.0,31,31,100.0,1402/04
8589,516805,,0,0.0,,0.0,31,31,100.0,1402/04
8591,514698,,0,0.0,,0.0,31,31,100.0,1402/04
8599,925011,,0,0.0,,0.0,31,31,100.0,1402/04
8601,603151,,0,0.0,,0.0,31,31,100.0,1402/04
8648,603388,,0,0.0,,0.0,31,31,100.0,1402/04
8649,603380,,0,0.0,,0.0,31,31,100.0,1402/04
8650,603379,,0,0.0,,0.0,19,31,61.29,1402/04
